5,0,0,43,0,12,43,30,245,54,1,99,0,24,16,1,0,0,0,64,3,4,3,165,1,0,1,86,16,4,0,0,3,2,3,70,2,10,4,97,2,0,61,16,162,13,18182,193,7,35,15,3,151,4631,8354,250,1968,3653,733,19,5279,3,418,8026,5,0,2,0,223,5,70,3,948,1,7,16,184,241,15,1,37,1,108,8
11,48,268,1,0,0,97,4,80,2,2,1,23,18,2,1455,74,1,12,1,353,1254,2501,307,5,76,1078,281,40,131,0,0,7,162,296,632,538,515,320,82,18,2,3208,2489,2830,1343,271,161,10,126,502,840,10,1,9,925,95,465,31,33,10,19,166,5,38731,255,11,75,3,4753,9847,14475,7881,28,305,11811,6167,170,1313,1,7,40,1125,746
0,82,150,0,0,1,5,0,8,0,6,0,6,0,0,34,65,3,14,0,15,52,120,12,15,158,940,11,2,7,3,0,0,31,86,77,94,84,38,3,7,1,993,2138,3543,823,36,48,6,46,298,5094,1,0,1,561,24,21,10,239,2,16,37,0,255,17171,198,8678,1,1269,222,10575,71,10,4663,6866,310,62,1032,1,1,2,4453,108
0,26,11,0,0,0,0,1,1,0,271,0,203,0,0,1,9,91,112,0,2,2,7,1,393,497,801,0,0,1,53,0,0,42,30,26,133,89,25,6,3,9,388,3845,3860,386,24,23,70,5,250,72,1,1,7,14,44,4,7,14848,3,777,50,2,11,198,15009,5942,1,18,23,57,9,458,17853,2450,7,82,18,437,7,0,2131,35
0,85,65,0,0,0,0,0,0,0,71,0,45,0,0,8,59,35,96,0,6,15,29,2,149,578,1368,2,3,1,19,0,0,39,66,59,137,109,46,11,2,2,992,4162,6582,987,43,35,16,16,430,723,2,2,4,116,25,12,10,3701,5,105,26,0,75,8678,5942,30071,2,182,92,810,29,153,18337,5579,60,66,196,33,7,4,5597,85
28,1,0,190,0,43,248,149,418,263,0,150,0,108,16,0,0,0,0,235,4,4,4,626,0,0,1,385,88,28,0,1,8,19,5,111,4,35,3,139,9,0,301,25,274,51,538,97,4,152,1,7,36669,5,3141,437,1567,205,21379,16,37573,5,1072,223,3,1,1,2,20823,3,5,15,2620,5,6,5,2555,360,26,0,13,5,150,41
9,22,56,1,0,2,60,7,92,3,0,1,3,17,1,264,24,0,2,1,149,243,356,184,1,18,206,127,21,84,0,0,5,61,295,240,112,123,87,44,8,1,2832,1118,5640,1618,314,236,6,222,78,1665,15,0,28,3959,142,219,58,42,5,27,262,5,4753,1269,18,182,3,65849,1364,33824,1686,4,345,2004,11112,285,22248,1,2,53,6444,848
18,153,215,11,0,4,98,16,357,18,9,3,12,32,1,597,69,2,8,14,254,1372,901,310,10,85,1173,266,57,162,2,0,3,131,194,424,261,325,131,46,11,4,2044,1772,1557,660,230,125,13,186,6916,664,6,1,12,718,92,7208,37,59,24,46,202,70,9847,222,23,92,5,1364,16018,3339,9000,309,453,11178,1673,322,1214,7,3,77,773,398
20,117,589,3,0,1,140,12,101,8,6,2,20,16,1,2058,153,2,25,2,363,1400,4040,329,15,175,2401,365,36,218,1,1,12,236,748,994,905,879,470,152,30,9,7057,7966,12916,5191,679,560,28,424,334,22833,23,2,46,7065,293,250,97,105,15,69,535,3,14475,10575,57,810,15,33824,3339,151947,1326,15,2511,23326,6590,337,10623,1,9,39,7341,1559
304,18,56,507,1,149,1592,503,2434,592,0,265,15,650,41,185,22,0,2,418,269,311,291,3288,2,12,101,2458,902,859,0,9,169,324,231,1278,154,568,112,400,60,8,4358,500,2866,752,2211,507,20,2287,313,208,4607,29,840,11264,2496,18185,2380,60,5218,23,3889,948,7881,71,9,29,2620,1686,9000,1326,75323,31,91,1022,25414,4187,5486,2,28,533,1835,559
1,27,9,0,0,0,1,0,2,0,1515,0,1490,1,0,1,18,171,159,0,0,6,4,1,2540,822,1356,1,2,1,222,0,0,95,4,15,527,321,19,1,1,293,69,2312,1014,61,11,2,2298,3,3025,7,0,0,2,7,8,55,0,5174,1,11207,10,1,28,10,458,153,5,4,309,15,31,6277,1910,8636,6,20,8,375,1,1,274,2
1,545,455,0,0,0,4,1,13,2,848,0,692,4,0,47,412,314,594,0,22,79,199,14,1405,3433,8644,13,4,26,201,0,2,284,234,268,943,738,172,19,4,63,3299,18290,14819,2754,124,116,308,60,2954,14860,1,0,32,425,111,57,18,26461,13,5937,129,7,305,4663,17853,18337,6,345,453,2511,91,1910,137333,61539,202,210,412,5176,30,0,6455,289
19,2122,2757,2,0,1,93,12,76,8,1185,0,949,28,1,718,1455,408,931,2,288,1184,2512,149,2077,5560,22335,197,39,222,308,0,6,744,648,1184,2415,2209,719,142,60,84,8060,22494,16503,5299,413,439,241,138,21796,19234,9,4,29,1808,137,542,56,4418,12,12664,203,16,11811,6866,2450,5579,5,2004,11178,23326,1022,8636,61539,211743,1718,245,1412,3252,20,31,5723,1010
